customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,ServiceCount,CustomerLifetimeValue,AvgMonthlySpend,TenureGroup,SupportRisk,HighValueCustomer,CustomerSegment,ChurnProbability,ChurnProbabilityPct,RiskLevel,RetentionRecommendation
4597-ELFTS,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.9,1334.0,Yes,1,2,1334.0,23.821428571428573,49-72 Months,0,0,2,0.09212586,9.21,Low,Maintain loyalty and engagement
1320-GVNHT,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),108.4,7767.25,No,0,7,7767.25,107.87847222222223,49-72 Months,0,1,1,0.019421646,1.94,Low,Maintain loyalty and engagement
1047-RNXZV,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,876.15,No,0,1,876.15,20.375581395348835,25-48 Months,0,0,2,0.00828311,0.83,Low,Maintain loyalty and engagement
3541-ZNUHK,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.1,4600.95,No,0,4,4600.95,83.65363636363637,49-72 Months,0,0,1,0.18457143,18.46,Low,Maintain loyalty and engagement
8450-JOVAH,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.7,113.55,Yes,1,3,113.55,56.775,0-6 Months,0,0,0,0.20267692,20.27,Low,Maintain loyalty and engagement
8725-JEDFD,Male,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.05,1793.25,No,0,1,1793.25,66.41666666666667,25-48 Months,1,0,3,0.21988949,21.99,Low,Maintain loyalty and engagement
7562-UXTPG,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,886.7,No,0,1,886.7,68.20769230769231,13-24 Months,1,0,0,0.363807,36.38,Medium,Monitor customer and send personalized engagement offer
8071-SBTRN,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,111.15,7737.55,No,0,7,7737.55,110.53642857142857,49-72 Months,0,1,1,0.07063382,7.06,Low,Maintain loyalty and engagement
1113-IUJYX,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,105.95,1348.9,Yes,1,6,1348.9,96.35000000000001,13-24 Months,0,1,3,0.36956266,36.96,Medium,Monitor customer and send personalized engagement offer
6668-CNMFP,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),89.35,1686.85,No,0,4,1686.85,88.78157894736842,13-24 Months,0,0,3,0.17565608,17.57,Low,Maintain loyalty and engagement
5626-MGTUK,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.1,1879.25,No,0,4,1879.25,93.9625,13-24 Months,0,0,3,0.41660216,41.66,Medium,Monitor customer and send personalized engagement offer
5681-LLOEI,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),91.25,4013.8,No,0,5,4013.8,93.34418604651164,25-48 Months,0,1,1,0.046717737,4.67,Low,Maintain loyalty and engagement
8212-DJRCH,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.35,434.5,No,0,4,434.5,86.9,0-6 Months,0,1,3,0.56438744,56.44,High,Promote annual contract with loyalty benefit
4323-OHFOW,Female,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.55,7195.35,No,0,6,7195.35,102.79071428571429,49-72 Months,0,1,1,0.12655288,12.66,Low,Maintain loyalty and engagement
4933-BSAIP,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.1,780.1,No,0,1,780.1,19.5025,25-48 Months,0,0,2,0.005907671,0.59,Low,Maintain loyalty and engagement
2030-BTZRO,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.4,107.6,No,0,1,107.6,17.933333333333334,0-6 Months,0,0,0,0.009918833,0.99,Low,Maintain loyalty and engagement
1116-DXXDF,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,100.45,3801.7,No,0,5,3801.7,97.47948717948718,25-48 Months,0,1,1,0.050744556,5.07,Low,Maintain loyalty and engagement
9274-CNFMO,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.95,308.7,Yes,1,2,308.7,77.175,0-6 Months,1,0,3,0.67692,67.69,High,Offer technical support and security services
7758-XKCBS,Male,0,No,No,15,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.7,438.25,Yes,1,1,438.25,29.216666666666665,13-24 Months,0,0,0,0.34203294,34.2,Low,Maintain loyalty and engagement
8992-JQYUN,Male,0,Yes,No,1,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,50.35,Yes,1,3,50.35,50.35,0-6 Months,1,0,0,0.90078956,90.08,Critical,Offer contract upgrade with personalized retention incentive
6563-VNPMN,Female,1,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),85.7,3778.1,No,0,4,3778.1,83.95777777777778,25-48 Months,0,0,1,0.1354439,13.54,Low,Maintain loyalty and engagement
0617-AQNWT,Female,0,Yes,No,64,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,47.85,3147.5,Yes,1,4,3147.5,49.1796875,49-72 Months,0,0,2,0.06618969,6.62,Low,Maintain loyalty and engagement
2267-WTPYD,Female,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),94.0,5438.95,No,0,5,5438.95,95.42017543859649,49-72 Months,1,1,1,0.23301859,23.3,Low,Maintain loyalty and engagement
0270-THENM,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.85,5102.35,No,0,6,5102.35,70.86597222222223,49-72 Months,0,0,1,0.008328607,0.83,Low,Maintain loyalty and engagement
2446-PLQVO,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,1,1,70.3,70.3,0-6 Months,1,0,0,0.79449284,79.45,Critical,Offer contract upgrade with personalized retention incentive
4707-MAXGU,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.85,1872.2,No,0,2,1872.2,26.00277777777778,49-72 Months,0,0,2,0.0029938933,0.3,Low,Maintain loyalty and engagement
2710-WYVXG,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,71.1,213.35,No,0,5,213.35,71.11666666666666,0-6 Months,0,0,3,0.017251482,1.73,Low,Maintain loyalty and engagement
3005-NFMTA,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.8,5617.75,Yes,1,5,5617.75,102.14090909090909,49-72 Months,0,1,1,0.5538469,55.38,High,Promote annual contract with loyalty benefit
6300-BWMJX,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,93.35,5386.5,No,0,5,5386.5,91.29661016949153,49-72 Months,0,1,1,0.16021223,16.02,Low,Maintain loyalty and engagement
8784-CGILN,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.85,1776.95,Yes,1,5,1776.95,98.71944444444445,13-24 Months,0,1,3,0.6362702,63.63,High,Promote annual contract with loyalty benefit
5389-FFVKB,Male,1,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.3,2483.05,Yes,1,2,2483.05,77.5953125,25-48 Months,1,0,3,0.45077166,45.08,Medium,Monitor customer and send personalized engagement offer
7009-LGECI,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.55,235.65,No,0,2,235.65,58.9125,0-6 Months,0,0,0,0.23599653,23.6,Low,Maintain loyalty and engagement
8444-WRIDW,Female,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.45,5224.35,Yes,1,3,5224.35,79.15681818181818,49-72 Months,1,0,1,0.42745724,42.75,Medium,Monitor customer and send personalized engagement offer
5022-KVDQT,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.3,2272.8,No,0,3,2272.8,84.17777777777779,25-48 Months,1,0,3,0.504736,50.47,High,Offer technical support and security services
7976-CICYS,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.7,83.75,No,0,1,83.75,20.9375,0-6 Months,0,0,0,0.090623915,9.06,Low,Maintain loyalty and engagement
1036-GUDCL,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.05,4663.4,No,0,6,4663.4,77.72333333333333,49-72 Months,0,0,1,0.073563926,7.36,Low,Maintain loyalty and engagement
2005-DWQZJ,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,201.7,No,0,1,201.7,25.2125,7-12 Months,0,0,0,0.0039126375,0.39,Low,Maintain loyalty and engagement
8148-WOCMK,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,125.0,No,0,1,125.0,15.625,7-12 Months,0,0,0,0.0074099936,0.74,Low,Maintain loyalty and engagement
7815-PDTHL,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,684.4,No,0,1,684.4,19.554285714285715,25-48 Months,0,0,2,0.009172409,0.92,Low,Maintain loyalty and engagement
9451-LPGOO,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.8,620.35,Yes,1,3,620.35,88.62142857142858,7-12 Months,1,0,3,0.8159205,81.59,Critical,Offer contract upgrade with personalized retention incentive
9173-IVZVP,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,1146.05,No,0,1,1146.05,21.623584905660376,49-72 Months,0,0,2,0.01382808,1.38,Low,Maintain loyalty and engagement
9129-UXERG,Female,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.6,1806.35,No,0,6,1806.35,100.35277777777777,13-24 Months,0,1,3,0.47267762,47.27,Medium,Monitor customer and send personalized engagement offer
3635-JBPSG,Female,0,No,No,15,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,38.8,603.0,No,0,2,603.0,40.2,13-24 Months,1,0,0,0.071114846,7.11,Low,Maintain loyalty and engagement
7964-ZRKKG,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.4,5798.3,No,0,4,5798.3,86.54179104477612,49-72 Months,1,0,1,0.12928995,12.93,Low,Maintain loyalty and engagement
5868-YWPDW,Male,1,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.2,519.15,Yes,1,3,519.15,86.52499999999999,0-6 Months,1,0,3,0.7614583,76.15,Critical,Offer contract upgrade with personalized retention incentive
6229-LSCKB,Male,1,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,497.6,No,0,2,497.6,82.93333333333334,0-6 Months,1,0,3,0.7486509,74.87,Critical,Offer contract upgrade with personalized retention incentive
2025-JKFWI,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.0,1301.7,Yes,1,5,1301.7,100.13076923076923,13-24 Months,0,1,3,0.62817085,62.82,High,Promote annual contract with loyalty benefit
4078-SAYYN,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,1129.75,Yes,1,5,1129.75,102.70454545454545,7-12 Months,1,1,3,0.8856582,88.57,Critical,Offer contract upgrade with personalized retention incentive
1724-IQWNM,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,19.3,No,0,1,19.3,19.3,0-6 Months,0,0,0,0.41541994,41.54,Medium,Monitor customer and send personalized engagement offer
8217-QYOHV,Male,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.75,266.95,No,0,3,266.95,53.39,0-6 Months,0,0,3,0.20834251,20.83,Low,Maintain loyalty and engagement
5546-QUERU,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.95,257.0,No,0,1,257.0,19.76923076923077,13-24 Months,0,0,0,0.039112847,3.91,Low,Maintain loyalty and engagement
9940-HPQPG,Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.75,865.8,Yes,1,5,865.8,96.19999999999999,7-12 Months,0,1,3,0.5825479,58.25,High,Promote annual contract with loyalty benefit
6897-UUBNU,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,89.65,2623.65,No,0,4,2623.65,90.47068965517242,25-48 Months,0,0,3,0.19791514,19.79,Low,Maintain loyalty and engagement
6127-IYJOZ,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,No,0,1,45.85,45.85,0-6 Months,1,0,0,0.72063583,72.06,Critical,Offer contract upgrade with personalized retention incentive
6618-RYATB,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.55,79.55,Yes,1,3,79.55,79.55,0-6 Months,1,0,3,0.9129148,91.29,Critical,Offer contract upgrade with personalized retention incentive
8930-XOTDP,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.95,1082.8,No,0,2,1082.8,60.15555555555555,13-24 Months,1,0,0,0.2122589,21.23,Low,Maintain loyalty and engagement
5916-QEWPT,Female,0,Yes,No,2,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.0,147.8,No,0,4,147.8,73.9,0-6 Months,1,0,3,0.36372453,36.37,Medium,Monitor customer and send personalized engagement offer
5060-TQUQN,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.55,2570.2,No,0,4,2570.2,85.67333333333333,25-48 Months,0,0,3,0.31745583,31.75,Low,Maintain loyalty and engagement
0531-XBKMM,Male,0,No,Yes,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),65.7,4378.9,No,0,5,4378.9,66.3469696969697,49-72 Months,0,0,1,0.0085774325,0.86,Low,Maintain loyalty and engagement
8465-SBRXP,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),94.9,3616.25,No,0,5,3616.25,95.16447368421052,25-48 Months,0,1,1,0.044417083,4.44,Low,Maintain loyalty and engagement
2408-PSJVE,Male,0,Yes,Yes,44,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,2924.05,No,0,4,2924.05,66.45568181818182,25-48 Months,0,0,3,0.10688391,10.69,Low,Maintain loyalty and engagement
9079-YEXQJ,Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.1,6014.85,Yes,1,7,6014.85,111.38611111111112,49-72 Months,0,1,1,0.2615233,26.15,Low,Maintain loyalty and engagement
9700-ZCLOT,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,32.7,No,0,1,32.7,16.35,0-6 Months,0,0,0,0.1047053,10.47,Low,Maintain loyalty and engagement
8738-JOKAR,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,67.7,2882.25,No,0,5,2882.25,68.625,25-48 Months,0,0,3,0.087847814,8.78,Low,Maintain loyalty and engagement
4534-WGCIR,Female,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,1509.9,No,0,2,1509.9,26.032758620689656,49-72 Months,0,0,2,0.011066439,1.11,Low,Maintain loyalty and engagement
1930-WNXSB,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.85,5305.05,No,0,4,5305.05,91.46637931034483,49-72 Months,1,1,1,0.2363121,23.63,Low,Maintain loyalty and engagement
2685-SREOM,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,2368.4,Yes,1,4,2368.4,94.736,25-48 Months,1,0,3,0.71233827,71.23,Critical,Offer contract upgrade with personalized retention incentive
3508-CFVZL,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,111.3,7985.9,No,0,8,7985.9,112.47746478873239,49-72 Months,0,1,1,0.023446761,2.34,Low,Maintain loyalty and engagement
0402-CQAJN,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.9,3545.35,Yes,1,6,3545.35,95.82027027027027,25-48 Months,1,1,1,0.415149,41.51,Medium,Monitor customer and send personalized engagement offer
6692-UDPJC,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.65,1301.0,Yes,1,4,1301.0,92.92857142857143,13-24 Months,0,1,3,0.5940003,59.4,High,Promote annual contract with loyalty benefit
1273-MTETI,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.85,372.45,Yes,1,4,372.45,93.1125,0-6 Months,1,0,3,0.87423617,87.42,Critical,Offer contract upgrade with personalized retention incentive
0657-DOGUM,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.6,2985.25,No,0,4,2985.25,62.192708333333336,25-48 Months,0,0,2,0.048479754,4.85,Low,Maintain loyalty and engagement
5480-HPRRX,Female,1,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.3,77.75,Yes,1,0,77.75,25.916666666666668,0-6 Months,1,0,0,0.73344195,73.34,Critical,Offer contract upgrade with personalized retention incentive
8792-AOROI,Female,0,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,65.5,564.35,No,0,4,564.35,70.54375,7-12 Months,0,0,3,0.019304963,1.93,Low,Maintain loyalty and engagement
0295-PPHDO,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,Yes,1,4,95.45,95.45,0-6 Months,1,1,3,0.9471982,94.72,Critical,Offer contract upgrade with personalized retention incentive
5146-YYFRZ,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1311.75,No,0,1,1311.75,19.578358208955223,49-72 Months,0,0,2,0.00885897,0.89,Low,Maintain loyalty and engagement
1195-OIYEJ,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,1135.7,Yes,1,3,1135.7,87.36153846153846,13-24 Months,1,1,3,0.6957537,69.58,High,Offer technical support and security services
5906-CVLHP,Female,0,Yes,Yes,45,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.15,2319.8,Yes,1,3,2319.8,51.55111111111111,25-48 Months,0,0,2,0.09685871,9.69,Low,Maintain loyalty and engagement
3452-SRFEG,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,3720.35,No,0,2,3720.35,75.92551020408163,49-72 Months,1,0,2,0.24292701,24.29,Low,Maintain loyalty and engagement
4070-OKWVH,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.6,5025.8,No,0,5,5025.8,96.65,49-72 Months,1,1,1,0.18107374,18.11,Low,Maintain loyalty and engagement
5297-MDOIR,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.15,5224.5,No,0,3,5224.5,82.92857142857143,49-72 Months,0,0,1,0.020975787,2.1,Low,Maintain loyalty and engagement
6369-MCAKO,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6185.8,No,0,8,6185.8,90.96764705882353,49-72 Months,0,0,1,0.015005908,1.5,Low,Maintain loyalty and engagement
4926-UMJZD,Female,0,Yes,No,31,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.2,1498.55,No,0,2,1498.55,48.34032258064516,25-48 Months,0,0,2,0.08608379,8.61,Low,Maintain loyalty and engagement
6848-HJTXY,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,1208.6,No,0,1,1208.6,18.884375,49-72 Months,0,0,2,0.014728878,1.47,Low,Maintain loyalty and engagement
6341-AEVKX,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.3,6613.65,No,0,6,6613.65,106.67177419354839,49-72 Months,0,1,1,0.16140361,16.14,Low,Maintain loyalty and engagement
4501-EQDRN,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.7,69.7,Yes,1,1,69.7,69.7,0-6 Months,1,0,0,0.8167046,81.67,Critical,Offer contract upgrade with personalized retention incentive
2990-HWIML,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,573.3,Yes,1,3,573.3,95.55,0-6 Months,1,0,3,0.83636224,83.64,Critical,Offer contract upgrade with personalized retention incentive
0682-USIXD,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.05,1818.9,No,0,3,1818.9,86.61428571428571,13-24 Months,0,0,3,0.4715784,47.16,Medium,Monitor customer and send personalized engagement offer
6976-BWGLQ,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.2,1787.35,No,0,2,1787.35,24.824305555555554,49-72 Months,0,0,2,0.0020157183,0.2,Low,Maintain loyalty and engagement
7078-NVFAM,Female,0,Yes,Yes,32,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,35.15,1051.05,No,0,2,1051.05,32.8453125,25-48 Months,0,0,2,0.1933574,19.34,Low,Maintain loyalty and engagement
8065-QBYTO,Female,1,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),99.65,7181.25,No,0,6,7181.25,101.1443661971831,49-72 Months,0,1,1,0.034663845,3.47,Low,Maintain loyalty and engagement
2133-TSRRM,Female,0,No,Yes,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,3688.6,No,0,6,3688.6,108.48823529411764,25-48 Months,0,1,1,0.1608283,16.08,Low,Maintain loyalty and engagement
7384-GHBPI,Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.15,99.75,Yes,1,1,99.75,33.25,0-6 Months,1,0,0,0.7636171,76.36,Critical,Offer contract upgrade with personalized retention incentive
7603-USHJS,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,871.4,Yes,1,2,871.4,72.61666666666666,7-12 Months,1,0,3,0.46810886,46.81,Medium,Monitor customer and send personalized engagement offer
7234-FECYN,Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.35,780.5,Yes,1,5,780.5,97.5625,7-12 Months,1,1,3,0.82735777,82.74,Critical,Offer contract upgrade with personalized retention incentive
2511-ALLCS,Female,0,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.3,821.6,No,0,2,821.6,23.474285714285713,25-48 Months,0,0,2,0.011440315,1.14,Low,Maintain loyalty and engagement
3191-CSNMG,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.7,239.45,No,0,2,239.45,79.81666666666666,0-6 Months,1,0,3,0.6434581,64.35,High,Offer technical support and security services
7952-OBOYL,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.85,244.45,No,0,4,244.45,81.48333333333333,0-6 Months,0,1,3,0.42384064,42.38,Medium,Monitor customer and send personalized engagement offer
7470-DYNOE,Male,0,No,No,53,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,61.1,3357.9,No,0,3,3357.9,63.35660377358491,49-72 Months,1,0,2,0.15921059,15.92,Low,Maintain loyalty and engagement
7853-OETYL,Female,0,Yes,No,4,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.05,129.6,No,0,1,129.6,32.4,0-6 Months,0,0,0,0.31939462,31.94,Low,Maintain loyalty and engagement
